linkId,roadName,speed_kmh,congestion_level,observed_at
3070426500,수송안길,30,,20251029111500
3070426600,수송안길,31,,20251029111500
3070426700,수송안4길,30,,20251029111500
3070426800,수송안4길,16,,20251029111500
3070426900,수송안5길,29,,20251029111500
3070427000,수송안5길,40,,20251029111500
3070427100,수송안6길,30,,20251029111500
3070427200,수송안6길,16,,20251029111500
3070427300,수송안4길,24,,20251029111500
3070427400,수송안4길,30,,20251029111500
3070427500,수송안7길,31,,20251029111500
3070427600,수송안7길,22,,20251029111500
3070427700,수송안4길,29,,20251029111500
3070427800,수송안4길,18,,20251029111500
3070427900,수송안8길,30,,20251029111500
3070428000,수송안8길,21,,20251029111500
3070428100,수송안4길,16,,20251029111500
3070428200,수송안4길,21,,20251029111500
3070428300,수송8길,28,,20251029111500
3070428400,수송8길,19,,20251029111500
3070428500,수송안길,25,,20251029111500
3070428600,수송안길,33,,20251029111500
3070428700,수송안길,17,,20251029111500
3070428800,수송안길,35,,20251029111500
3070429300,수송7길,18,,20251029111500
3070429400,수송7길,33,,20251029111500
3070429700,수송안1길,29,,20251029111500
3070429800,수송안1길,25,,20251029111500
3070429900,수송안1길,29,,20251029111500
3070430000,수송안1길,29,,20251029111500
3070430100,수송안1길,31,,20251029111500
3070430200,수송안1길,28,,20251029111500
3070430300,수송안1길,16,,20251029111500
3070430400,수송안1길,25,,20251029111500
3070430600,수송안1길,31,,20251029111500
3070430700,수송안10길,17,,20251029111500
3070430800,수송안10길,29,,20251029111500
3070430900,수송안10길,31,,20251029111500
3070431000,수송안10길,29,,20251029111500
3070431100,수송안3길,31,,20251029111500
3070431200,수송안3길,30,,20251029111500
3070431300,수송안3길,17,,20251029111500
3070431400,수송안3길,21,,20251029111500
3070431500,수송안3길,31,,20251029111500
3070431600,수송안3길,19,,20251029111500
3070431700,수송안3길,30,,20251029111500
3070431800,수송안3길,31,,20251029111500
3070431900,수송안2길,17,,20251029111500
3070432000,수송안2길,31,,20251029111500
3070432100,수송안2길,30,,20251029111500
3070432200,수송안2길,14,,20251029111500
3070432300,수송안7길,30,,20251029111500
3070432400,수송안7길,20,,20251029111500
3070432500,수송7길,25,,20251029111500
3070432600,수송7길,30,,20251029111500
3070432700,수송안2길,16,,20251029111500
3070432800,수송안2길,16,,20251029111500
3070432900,수송안3길,30,,20251029111500
3070433000,수송안3길,16,,20251029111500
3070433100,수송안9길,20,,20251029111500
3070433200,수송안9길,32,,20251029111500
3070433300,수송안8길,31,,20251029111500
3070433400,수송안8길,24,,20251029111500
3070433500,수송7길,32,,20251029111500
3070433600,수송7길,24,,20251029111500
3070433700,수송안11길,16,,20251029111500
3070433800,수송안11길,14,,20251029111500
3070433900,수송안3길,20,,20251029111500
3070434000,수송안3길,31,,20251029111500
3070434100,수송안11길,36,,20251029111500
3070434200,수송안11길,30,,20251029111500
3070434300,수송안7길,29,,20251029111500
3070434400,수송안7길,31,,20251029111500
3070434500,수송안7길,31,,20251029111500
3070434600,수송안7길,30,,20251029111500
3070434700,수송안11길,29,,20251029111500
3070434800,수송안11길,31,,20251029111500
3070434900,수송안11길,16,,20251029111500
3070435000,수송안11길,25,,20251029111500
3070435100,수송안2길,31,,20251029111500
3070435200,수송안2길,30,,20251029111500
3070435300,수송안2길,29,,20251029111500
3070435400,수송안2길,30,,20251029111500
3070435500,수송안1길,72,,20251029111500
3070435600,수송안1길,31,,20251029111500
3070435700,수송안7길,29,,20251029111500
3070435800,수송안7길,21,,20251029111500
3070435900,수송안1길,31,,20251029111500
3070436000,수송안1길,29,,20251029111500
3070436300,축동1길,35,,20251029111500
3070436400,축동1길,31,,20251029111500
3070436500,동수송2길,31,,20251029111500
3070436600,동수송2길,29,,20251029111500
3070436700,동수송2길,29,,20251029111500
3070436800,동수송2길,32,,20251029111500
3070436900,동수송2길,29,,20251029111500
3070437000,동수송2길,28,,20251029111500
3070437100,동수송2길,30,,20251029111500
3070437200,동수송2길,29,,20251029111500
3070437300,동수송2길,30,,20251029111500
3070437400,동수송2길,32,,20251029111500
3070437500,동수송2길,30,,20251029111500
3070437600,동수송2길,30,,20251029111500
3070437700,동수송2길,31,,20251029111500
3070437800,동수송2길,30,,20251029111500
3070438100,동수송4길,29,,20251029111500
3070438200,동수송4길,31,,20251029111500
3070438300,동수송5길,31,,20251029111500
3070438400,동수송5길,30,,20251029111500
3070438500,동수송7길,29,,20251029111500
3070438600,동수송7길,31,,20251029111500
3070438700,동수송3길,15,,20251029111500
3070438800,동수송3길,24,,20251029111500
3070439000,동수송2길,20,,20251029111500
3070439100,동수송8길,31,,20251029111500
3070439200,동수송8길,29,,20251029111500
3070439300,동수송안길,27,,20251029111500
3070439400,동수송안길,42,,20251029111500
3070439500,동수송안길,20,,20251029111500
3070439600,동수송안길,31,,20251029111500
3070439700,동수송안길,31,,20251029111500
3070439800,동수송안길,30,,20251029111500
3070439900,동수송안길,30,,20251029111500
3070440000,동수송안길,28,,20251029111500
3070440100,동수송4길,30,,20251029111500
3070440200,동수송4길,30,,20251029111500
3070440300,동수송안길,18,,20251029111500
3070440400,동수송안길,29,,20251029111500
3070440500,동수송5길,30,,20251029111500
3070440600,동수송5길,29,,20251029111500
3070440700,동수송안길,31,,20251029111500
3070440800,동수송안길,31,,20251029111500
3070440900,동수송6길,30,,20251029111500
3070441000,동수송6길,31,,20251029111500
3070441100,동수송안길,33,,20251029111500
3070441200,동수송안길,27,,20251029111500
3070441300,동수송6길,30,,20251029111500
3070441400,동수송6길,31,,20251029111500
3070441500,동수송1길,30,,20251029111500
3070441600,동수송1길,31,,20251029111500
3070441700,동수송7길,29,,20251029111500
3070441800,동수송7길,31,,20251029111500
3070441900,동수송1길,31,,20251029111500
3070442000,동수송1길,24,,20251029111500
3070442100,동수송1길,30,,20251029111500
3070442300,축동안3길,19,,20251029111500
3070442400,축동안3길,21,,20251029111500
3070442500,축동2길,24,,20251029111500
3070442600,축동2길,23.5,,20251029111500
3070442700,축동안3길,30,,20251029111500
3070442800,축동안3길,47,,20251029111500
3070442900,축동안3길,18,,20251029111500
3070443100,서수송1길,31,,20251029111500
3070443200,서수송1길,21,,20251029111500
3070443300,서수송2길,19,,20251029111500
3070443400,서수송2길,20,,20251029111500
3070443500,서수송2길,25,,20251029111500
3070443600,서수송2길,49,,20251029111500
3070443700,서수송2길,15,,20251029111500
3070443800,서수송2길,26,,20251029111500
3070443900,서수송2길,21,,20251029111500
3070444000,서수송2길,37,,20251029111500
3070444100,서수송2길,25,,20251029111500
3070444200,서수송2길,19,,20251029111500
3070444300,서수송1길,16,,20251029111500
3070444400,서수송1길,30,,20251029111500
3070444700,서수송1길,28,,20251029111500
3070444800,서수송1길,30,,20251029111500
3070444900,서수송1길,24,,20251029111500
3070445000,서수송1길,27,,20251029111500
3070445100,서수송1길,18,,20251029111500
3070445200,서수송1길,16,,20251029111500
3070445300,서수송1길,21,,20251029111500
3070445400,서수송1길,70,,20251029111500
3070445500,서수송1길,38,,20251029111500
3070445600,서수송1길,41,,20251029111500
3070445700,서수송1길,28,,20251029111500
3070445800,서수송1길,29,,20251029111500
3070445900,서수송1길,30,,20251029111500
3070446000,서수송1길,56,,20251029111500
3070446100,서수송안2길,35,,20251029111500
3070446200,서수송안2길,19,,20251029111500
3070446300,서수송안2길,29,,20251029111500
3070446400,서수송안2길,2,,20251029111500
3070446500,서수송2길,25,,20251029111500
3070446600,서수송2길,30,,20251029111500
3070446700,서수송안1길,29,,20251029111500
3070446800,서수송안1길,29,,20251029111500
3070447100,서수송길,18,,20251029111500
3070447200,서수송길,30,,20251029111500
3070447300,서수송안2길,29,,20251029111500
3070447400,서수송안2길,30,,20251029111500
3070447500,서수송1길,24,,20251029111500
3070447600,서수송1길,9,,20251029111500
3070447700,서수송안1길,29,,20251029111500
3070447800,서수송안1길,19,,20251029111500
3070447900,서수송2길,29,,20251029111500
3070448000,서수송2길,29,,20251029111500
3070448100,서수송안1길,31,,20251029111500
3070448200,서수송안1길,26,,20251029111500
3070448300,서수송안1길,24,,20251029111500
3070448400,서수송안1길,20,,20251029111500
3070448500,서수송안1길,30,,20251029111500
3070448600,서수송안1길,30,,20251029111500
3070448700,축동로,17,,20251029111500
3070448800,축동로,23,,20251029111500
3070449000,하신2길,17,,20251029111500
3070449100,축동로,32,,20251029111500
3070449200,축동로,23,,20251029111500
3070449300,축동안2길,23,,20251029111500
3070449400,축동안2길,31,,20251029111500
3070449700,하신2길,21,,20251029111500
3070449900,하신2길,8,,20251029111500
3070450200,하신1길,10,,20251029111500
3070450400,하신2길,18,,20251029111500
3070450700,하신안길,19,,20251029111500
3070450800,하신안길,12,,20251029111500
3070450900,문화안길,24,,20251029111500
3070451000,문화안길,16,,20251029111500
3070451300,백토로,28,,20251029111500
3070451500,문화안길,27,,20251029111500
3070451600,문화안길,21,,20251029111500
3070451700,서흥1길,29,,20251029111500
3070451800,서흥1길,24,,20251029111500
3070451900,진포1길,16,,20251029111500
3070452000,진포1길,21,,20251029111500
3070452100,석치1길,28,,20251029111500
3070452200,석치1길,14,,20251029111500
3070452300,석치1길,33,,20251029111500
3070452400,석치1길,34,,20251029111500
3070452500,군중길,30,,20251029111500
3070452600,군중길,21,,20251029111500
3070452700,군중길,23,,20251029111500
3070452800,군중길,29,,20251029111500
3070452900,석치2길,23,,20251029111500
3070453000,석치2길,23,,20251029111500
3070453200,신풍안1길,16,,20251029111500
3070453300,오룡재길,32,,20251029111500
3070453400,오룡재길,17,,20251029111500
3070453500,오룡재길,29,,20251029111500
3070453600,오룡재길,28,,20251029111500
3070453700,오룡재길,25,,20251029111500
3070453800,오룡재길,29,,20251029111500
3070453900,오룡재길,24,,20251029111500
3070454000,오룡재길,41,,20251029111500
3070454100,창성1길,28,,20251029111500
3070454200,창성1길,30,,20251029111500
3070454300,선양윗길,30,,20251029111500
3070454400,선양윗길,29,,20251029111500
3070454500,선양2길,21,,20251029111500
3070454600,선양2길,14,,20251029111500
3070454700,서해대길,17,,20251029111500
3070454800,서해대길,26,,20251029111500
3070454900,수송로,34,,20251029111500
3070455000,수송로,33,,20251029111500
3070455100,풍남길,19,,20251029111500
3070455200,풍남길,27,,20251029111500
3070455300,풍마길,28,,20251029111500
3070455400,풍마길,26,,20251029111500
3070455500,동팔마길,38,,20251029111500
3070455600,동팔마길,33,,20251029111500
3070455700,동팔마길,42,,20251029111500
3070455800,동팔마길,22,,20251029111500
3070455900,풍문2길,29,,20251029111500
3070456000,풍문2길,23,,20251029111500
3070456100,동팔마길,35,,20251029111500
3070456200,동팔마길,24,,20251029111500
3070456300,동팔마길,33,,20251029111500
3070456400,동팔마길,25,,20251029111500
3070456500,중앙로,17,,20251029111500
3070456600,중앙로,32,,20251029111500
3070456700,대명길,35,,20251029111500
3070456800,대명길,33,,20251029111500
3070456900,구암3.1로,16,,20251029111500
3070457000,구암3.1로,12.5,,20251029111500
3070457300,경포천로,23,,20251029111500
3070457400,경포천로,25.5,,20251029111500
3070457500,문화로,28,,20251029111500
3070457600,문화로,26,,20251029111500
3070457700,문화로,19,,20251029111500
3070457800,문화로,29,,20251029111500
3070457900,문화로,23,,20251029111500
3070458000,문화로,29,,20251029111500
3070458100,문화로,30,,20251029111500
3070458200,문화로,29,,20251029111500
3070458300,문화로,30,,20251029111500
3070458400,문화로,30,,20251029111500
3070458700,경포천로,35,,20251029111500
3070458800,경포천로,27,,20251029111500
3070458900,들땅리길,29,,20251029111500
3070459000,들땅리길,34,,20251029111500
3070459100,미장안길,23,,20251029111500
3070459200,미장안길,26,,20251029111500
3070459300,미장안길,37,,20251029111500
3070459400,미장안길,32,,20251029111500
3070459500,문화로,33,,20251029111500
3070459600,문화로,32,,20251029111500
3070459700,경포천로,37,,20251029111500
3070459800,경포천로,38,,20251029111500
3070459900,경포천로,31,,20251029111500
3070460000,경포천로,23,,20251029111500
3070460100,수송로,15,,20251029111500
3070460200,수송로,36,,20251029111500
3070460300,수송로,51,,20251029111500
3070460400,수송로,37,,20251029111500
3070460700,경포천로,33,,20251029111500
3070460800,경포천로,43,,20251029111500
3070460900,수송로,39,,20251029111500
3070461000,수송로,48,,20251029111500
3070461100,수송로,10,,20251029111500
3070461200,수송로,44,,20251029111500
3070461300,수송로,15,,20251029111500
3070461400,수송로,14,,20251029111500
3070461600,수송로,17,,20251029111500
3070461700,수송로,34,,20251029111500
3070461800,수송로,34,,20251029111500
3070461900,수송로,14,,20251029111500
3070462000,수송로,42,,20251029111500
3070462100,수송로,15,,20251029111500
3070462200,수송로,20,,20251029111500
3070462300,미장안8길,43,,20251029111500
3070462400,미장안8길,30,,20251029111500
3070462500,미장안8길,40,,20251029111500
3070462600,미장안8길,29,,20251029111500
3070462700,미장안8길,41,,20251029111500
3070462800,미장안8길,28,,20251029111500
3070462900,미장안8길,32,,20251029111500
3070463000,미장안8길,19,,20251029111500
3070463300,미장길,17,,20251029111500
3070463400,미장길,27,,20251029111500
3070463500,-,21,,20251029111500
3070463600,-,28,,20251029111500
3070463700,-,30,,20251029111500
3070463800,-,18,,20251029111500
3070463900,미장안길,16,,20251029111500
3070464000,미장안길,31,,20251029111500
3070464100,-,30,,20251029111500
3070464200,-,13,,20251029111500
3070464300,-,21,,20251029111500
3070464400,-,26,,20251029111500
3070464500,-,19,,20251029111500
3070464600,-,57,,20251029111500
3070464700,미장길,34,,20251029111500
3070464800,미장길,35,,20251029111500
3070464900,-,37,,20251029111500
3070465000,-,33,,20251029111500
3070465100,-,41,,20251029111500
3070465200,-,52,,20251029111500
3070465300,진포로,40,,20251029111500
3070465400,진포로,43,,20251029111500
3070465500,미장길,41,,20251029111500
3070465700,-,50,,20251029111500
3070465800,-,33,,20251029111500
3070465900,-,17,,20251029111500
3070466000,-,32,,20251029111500
3070466100,미장안6길,5,,20251029111500
3070466200,미장안6길,22,,20251029111500
3070466300,-,20,,20251029111500
3070466400,-,37,,20251029111500
3070466500,-,20,,20251029111500
3070466600,-,33,,20251029111500
3070466700,미장안3길,17,,20251029111500
3070466800,미장안3길,43,,20251029111500
3070466900,미장길,30,,20251029111500
3070467000,미장길,23,,20251029111500
3070467400,미장길,30,,20251029111500
3070467500,미장길,34,,20251029111500
3070467600,미장길,29,,20251029111500
3070467700,미장안1길,29,,20251029111500
3070467800,미장안1길,32,,20251029111500
3070467900,미장안1길,18,,20251029111500
3070468000,미장안1길,48,,20251029111500
3070468500,미장안길,30,,20251029111500
3070468600,미장안길,29,,20251029111500
3070468700,미장안1길,10,,20251029111500
3070468800,미장안1길,2,,20251029111500
3070468900,미장안1길,30,,20251029111500
3070469000,미장안1길,27,,20251029111500
3070469100,미장안1길,66,,20251029111500
3070469200,미장안1길,23,,20251029111500
3070469300,미장안1길,16,,20251029111500
3070469400,미장안1길,21,,20251029111500
3070469500,-,18,,20251029111500
3070469600,-,46,,20251029111500
3070469700,미장안길,29,,20251029111500
3070469800,미장안길,31,,20251029111500
3070469900,미장안3길,19,,20251029111500
3070470000,미장안3길,59,,20251029111500
3070470100,-,25,,20251029111500
3070470200,-,18,,20251029111500
3070470300,-,31,,20251029111500
3070470400,-,17,,20251029111500
3070470500,-,31,,20251029111500
3070470600,-,37,,20251029111500
3070470700,-,30,,20251029111500
3070470800,-,36,,20251029111500
3070470900,-,16,,20251029111500
3070471000,-,34,,20251029111500
3070471100,진포로,50,,20251029111500
3070471200,진포로,48,,20251029111500
3070471300,수송로,36,,20251029111500
3070471400,수송로,40.5,,20251029111500
3070471500,미장안7길,31,,20251029111500
3070471600,미장안7길,30,,20251029111500
3070471700,미장안7길,32,,20251029111500
3070471800,미장안7길,38,,20251029111500
3070471900,-,4,,20251029111500
3070472000,-,28,,20251029111500
3070472100,미장안9길,34,,20251029111500
3070472200,미장안9길,36,,20251029111500
3070472300,-,21,,20251029111500
3070472400,-,35,,20251029111500
3070472500,미장안3길,30,,20251029111500
3070472600,미장안3길,30,,20251029111500
3070472700,-,22,,20251029111500
3070472800,-,20,,20251029111500
3070472900,미장안5길,40,,20251029111500
3070473000,미장안5길,5,,20251029111500
3070473100,미장안5길,33,,20251029111500
3070473200,미장안5길,21,,20251029111500
3070473300,-,20,,20251029111500
3070473400,-,30,,20251029111500
3070473800,미장안5길,17,,20251029111500
3070473900,미장안5길,5,,20251029111500
3070474000,미장안5길,28,,20251029111500
3070474100,미장안길,26,,20251029111500
3070474200,미장안길,25,,20251029111500
3070474300,-,29,,20251029111500
3070474400,-,24,,20251029111500
3070474500,미장안길,27,,20251029111500
3070474600,미장안길,29,,20251029111500
3070474700,미장안2길,17,,20251029111500
3070474800,미장안2길,12,,20251029111500
3070475300,미장안1길,23,,20251029111500
3070475400,미장안1길,24,,20251029111500
3070475500,미장안길,23,,20251029111500
3070475600,미장안길,9,,20251029111500
3070476100,미장안2길,11,,20251029111500
3070476200,미장안2길,10,,20251029111500
3070476300,미장1길,21,,20251029111500
3070476400,미장1길,34,,20251029111500
3070476500,미장1길,25,,20251029111500
3070476600,미장1길,31,,20251029111500
3070476700,미장3길,25,,20251029111500
3070476800,미장3길,18,,20251029111500
3070476900,미장3길,49,,20251029111500
3070477000,미장3길,11,,20251029111500
3070477100,미장3길,29,,20251029111500
3070477200,미장3길,24,,20251029111500
3070477300,미장3길,25,,20251029111500
3070477400,미장3길,13,,20251029111500
3070477500,미장6길,9,,20251029111500
3070477600,미장6길,18,,20251029111500
3070477700,미장6길,14,,20251029111500
3070477800,미장6길,28,,20251029111500
3070477900,미장4길,19,,20251029111500
3070478000,미장4길,24,,20251029111500
3070478100,미장4길,31,,20251029111500
3070478200,미장4길,36,,20251029111500
3070478300,미장4길,35,,20251029111500
3070478400,미장4길,40,,20251029111500
3070478500,미장안길,17,,20251029111500
3070478600,미장안길,28,,20251029111500
3070478700,미장5길,16,,20251029111500
3070478800,미장5길,30,,20251029111500
3070478900,미장5길,42,,20251029111500
3070479000,미장5길,36,,20251029111500
3070479100,미장4길,4,,20251029111500
3070479200,미장4길,28,,20251029111500
3070479300,미장6길,37,,20251029111500
3070479400,미장6길,22,,20251029111500
3070479500,미장6길,23,,20251029111500
3070479600,미장6길,12,,20251029111500
3070479700,미장5길,21,,20251029111500
3070479800,미장5길,24,,20251029111500
3070479900,미장5길,6,,20251029111500
3070480000,미장5길,30,,20251029111500
3070480100,-,25,,20251029111500
3070480200,-,19,,20251029111500
3070480300,미장5길,46,,20251029111500
3070480400,미장5길,47,,20251029111500
3070480500,미장1길,20,,20251029111500
3070480600,미장1길,24,,20251029111500
3070480700,미장1길,15,,20251029111500
3070480800,미장1길,21,,20251029111500
3070480900,미장남로,30,,20251029111500
3070481000,미장남로,30,,20251029111500
3070481100,미장2길,24,,20251029111500
3070481200,미장2길,32,,20251029111500
3070481300,미장남로,39,,20251029111500
3070481400,미장남로,37,,20251029111500
3070481600,-,12,,20251029111500
3070481700,미장2길,34,,20251029111500
3070481800,미장2길,25,,20251029111500
3070481900,미장6길,24,,20251029111500
3070482000,미장6길,24,,20251029111500
3070482100,-,29,,20251029111500
3070482200,-,24,,20251029111500
3070482300,수송로,31.5,,20251029111500
3070482400,수송로,35,,20251029111500
3070482500,공단대로,38,,20251029111500
3070482600,공단대로,34,,20251029111500
3070482700,미장7길,35,,20251029111500
3070482800,미장7길,62,,20251029111500
3070482900,미장11길,22,,20251029111500
3070483000,미장11길,22,,20251029111500
3070483100,미장11길,43,,20251029111500
3070483200,미장11길,62,,20251029111500
3070483300,미장11길,32,,20251029111500
3070483400,미장11길,62,,20251029111500
3070483500,미장11길,11,,20251029111500
3070483600,미장11길,1,,20251029111500
3070483700,미장12길,22,,20251029111500
3070483800,미장12길,18,,20251029111500
3070483900,미장10길,24,,20251029111500
3070484000,미장10길,26,,20251029111500
3070484100,미장10길,19,,20251029111500
3070484200,미장10길,39,,20251029111500
3070484300,미장10길,24,,20251029111500
3070484400,미장10길,43,,20251029111500
3070484500,미장10길,23,,20251029111500
3070484600,미장10길,32,,20251029111500
3070484700,미장7길,32,,20251029111500
3070484800,미장7길,31,,20251029111500
3070484900,미장7길,17,,20251029111500
3070485000,미장7길,29,,20251029111500
3070485100,미장9길,18,,20251029111500
3070485200,미장9길,14,,20251029111500
3070485300,미장9길,20,,20251029111500
3070485400,미장9길,24,,20251029111500
3070485500,미장12길,54,,20251029111500
3070485600,미장12길,27,,20251029111500
3070485700,미장12길,24,,20251029111500
3070485800,미장12길,17,,20251029111500
3070485900,미장11길,17,,20251029111500
3070486000,미장11길,14,,20251029111500
3070486100,미장11길,25,,20251029111500
3070486200,미장11길,21,,20251029111500
3070486400,미장11길,28,,20251029111500
3070486500,미장7길,10,,20251029111500
3070486600,미장7길,10,,20251029111500
3070486700,미장7길,29,,20251029111500
3070486800,미장7길,24,,20251029111500
3070486900,-,40,,20251029111500
3070487000,-,11,,20251029111500
3070487100,미장8길,12,,20251029111500
3070487200,미장8길,30,,20251029111500
3070487300,-,22,,20251029111500
3070487400,-,5,,20251029111500
3070487500,미장8길,28,,20251029111500
3070487600,미장8길,19,,20251029111500
3070487700,미장12길,38,,20251029111500
3070487800,미장12길,49,,20251029111500
3070488100,미장12길,14,,20251029111500
3070488200,미장12길,22,,20251029111500
3070488300,미장남로,29,,20251029111500
3070488400,미장남로,31,,20251029111500
3070488500,미장남로,28,,20251029111500
3070488600,미장남로,33,,20251029111500
3070488900,-,21,,20251029111500
3070489000,-,16,,20251029111500
3070489100,미장13길,16,,20251029111500
3070489300,미장남로,27,,20251029111500
3070489400,미장남로,21,,20251029111500
3070489500,미장남로,34,,20251029111500
3070489600,미장남로,29,,20251029111500
3070489700,미장13길,31,,20251029111500
3070489800,미장13길,31,,20251029111500
3070489900,미장14길,32,,20251029111500
3070490000,미장14길,22,,20251029111500
3070490100,미장14길,28,,20251029111500
3070490200,미장14길,20,,20251029111500
3070490300,-,30,,20251029111500
3070490400,-,21,,20251029111500
3070490500,시청로,34,,20251029111500
3070490600,시청로,27,,20251029111500
3070490900,내사길,36,,20251029111500
3070491000,내사길,25,,20251029111500
3070491100,내사길,27,,20251029111500
3070491200,내사길,44,,20251029111500
3070491300,내사2길,23,,20251029111500
3070491400,내사2길,20,,20251029111500
3070491500,내사1길,26,,20251029111500
3070491600,내사1길,39,,20251029111500
3070491700,내사1길,16,,20251029111500
3070491800,내사1길,14,,20251029111500
3070491900,두란뜸1길,29,,20251029111500
3070492000,두란뜸1길,25,,20251029111500
3070492100,옥산로,65,,20251029111500
3070492200,옥산로,65.5,,20251029111500
3070492300,옥산로,54,,20251029111500
3070492400,옥산로,63,,20251029111500
3070492500,양안3길,22,,20251029111500
3070492600,양안3길,29,,20251029111500
3070492700,옥산로,62.5,,20251029111500
3070492800,옥산로,64,,20251029111500
3070494300,동개정길,31,,20251029111500
3070494400,동개정길,32,,20251029111500
3070494700,부골2길,21,,20251029111500
3070494800,부골2길,31,,20251029111500
3070494900,백릉로,33,,20251029111500
3070495000,백릉로,45,,20251029111500
3070495100,서당길,18,,20251029111500
3070495200,서당길,23,,20251029111500
3070495300,서당길,18,,20251029111500
3070495400,서당길,31,,20251029111500
3070495500,마지골길,28,,20251029111500
3070495600,마지골길,26,,20251029111500
3070495700,-,31,,20251029111500
3070495800,-,16,,20251029111500
3070495900,잠두1길,31,,20251029111500
3070496000,잠두1길,48,,20251029111500
3070496100,구암3.1로,44,,20251029111500
3070496200,구암3.1로,38,,20251029111500
3070496300,구암3.1로,28,,20251029111500
3070496400,구암3.1로,25,,20251029111500
3070496500,궁멀길,35,,20251029111500
3070496600,궁멀길,16,,20251029111500
3070496700,궁멀길,33,,20251029111500
3070496800,궁멀길,17,,20251029111500
3070496900,안정길,41,,20251029111500
3070497000,안정길,34,,20251029111500
3070497100,안정길,31,,20251029111500
3070497200,안정길,28,,20251029111500
3070497300,-,50,,20251029111500
3070497400,-,33.5,,20251029111500
3070497500,-,49,,20251029111500
3070497600,-,23,,20251029111500
3070497700,내흥2길,29,,20251029111500
3070497800,내흥2길,36,,20251029111500
3070497900,-,29,,20251029111500
3070498000,-,40,,20251029111500
3070498100,내흥2길,33,,20251029111500
3070498400,내흥2길,23,,20251029111500
3070498800,-,9,,20251029111500
3070499000,-,24,,20251029111500
3070499200,-,26,,20251029111500
3070503900,만동2길,34,,20251029111500
3070504000,만동2길,41,,20251029111500
3070504300,북일길,40,,20251029111500
3070504400,북일길,34,,20251029111500
3070504500,군장대길,16,,20251029111500
3070504600,군장대길,30,,20251029111500
3070504700,마동2길,51,,20251029111500
3070504800,마동2길,33,,20251029111500
3070504900,내항1길,29,,20251029111500
3070505000,내항1길,32,,20251029111500
3070505100,내항1길,29,,20251029111500
3070505200,내항1길,14,,20251029111500
3070505300,-,32,,20251029111500
3070505500,월명로,30,,20251029111500
3070505600,월명로,33,,20251029111500
3070505700,월명로,55,,20251029111500
3070505800,월명로,48,,20251029111500
3070505900,월명로,33,,20251029111500
3070506000,월명로,38,,20251029111500
3070506500,내항2길,20,,20251029111500
3070506800,해망로,28,,20251029111500
3070506900,해망로,40,,20251029111500
3070507000,해망로,42,,20251029111500
3070507300,솔꼬지3길,39,,20251029111500
3070507400,솔꼬지3길,40,,20251029111500
3070507900,공항로,42,,20251029111500
3070508000,공항로,38,,20251029111500
3070508300,풍전2길,24,,20251029111500
3070508400,풍전2길,36,,20251029111500
3070508500,풍전4길,27,,20251029111500
3070508600,풍전4길,34,,20251029111500
3070508700,공항로,43,,20251029111500
3070508800,공항로,57,,20251029111500
3070508900,풍전3길,37,,20251029111500
3070509000,풍전3길,25,,20251029111500
3070509100,공항로,31,,20251029111500
3070509200,공항로,30,,20251029111500
3070509300,풍전4길,33.5,,20251029111500
3070509400,풍전4길,41,,20251029111500
3070509500,외항1길,37,,20251029111500
3070509600,외항1길,37,,20251029111500
3070509700,공항로,12,,20251029111500
3070509800,공항로,18,,20251029111500
3070510300,-,16,,20251029111500
3070510400,-,22,,20251029111500
3070510500,공항로,42,,20251029111500
3070510600,공항로,47,,20251029111500
3070510700,공항로,30,,20251029111500
3070510800,공항로,32,,20251029111500
3070510900,풍전3길,31,,20251029111500
3070511000,풍전3길,33,,20251029111500
3070511100,풍전4길,32,,20251029111500
3070511200,풍전4길,40,,20251029111500
3070511500,풍전4길,34,,20251029111500
3070511600,풍전4길,35,,20251029111500
3070511700,공항로,32,,20251029111500
3070511800,공항로,35,,20251029111500
3070511900,풍전4길,22,,20251029111500
3070512000,풍전4길,19,,20251029111500
3070512300,외항1길,22,,20251029111500
3070512400,외항1길,26,,20251029111500
3070512500,외항1길,3,,20251029111500
3070512600,외항1길,43,,20251029111500
3070512700,외항1길,5,,20251029111500
3070512800,외항1길,5,,20251029111500
3070512900,외항1길,13,,20251029111500
3070513000,외항1길,15,,20251029111500
3070513100,외항1길,39,,20251029111500
3070513200,외항1길,24,,20251029111500
3070513300,해망로,66,,20251029111500
3070513400,해망로,30,,20251029111500
3070513500,칠성7길,25,,20251029111500
3070513600,칠성7길,30,,20251029111500
3070513700,십자다리길,55,,20251029111500
3070513800,십자다리길,67,,20251029111500
3070513900,칠성7길,25,,20251029111500
3070514000,칠성7길,41,,20251029111500
3070514100,원산북2길,19,,20251029111500
3070514200,원산북2길,30,,20251029111500
3070514300,산북로,77,,20251029111500
3070514400,산북로,52,,20251029111500
3070514500,칠성7길,23,,20251029111500
3070514600,칠성7길,28,,20251029111500
3070514700,칠성7길,18,,20251029111500
3070514800,칠성7길,16,,20251029111500
3070515900,칠성2길,21,,20251029111500
3070516000,칠성2길,31,,20251029111500
3070516100,하나운2길,28,,20251029111500
3070516200,하나운2길,33,,20251029111500
3070516300,설림5길,23,,20251029111500
3070516400,설림5길,34,,20251029111500
3070516500,외항8길,36,,20251029111500
3070516600,외항8길,34,,20251029111500
3070516700,외항7길,30,,20251029111500
3070516800,외항7길,42,,20251029111500
3070523500,요죽4길,22,,20251029111500
